watched,name,year,genre_main,genre_sub1,genre_sub2
0,The Blair Witch Project,1999,Horror,Paranormal,Witches
0,Rosemary's Baby,1968,Horror,Paranormal,Demonic
0,The Oman,1976,Horror,Paranormal,Demonic
0,Paranormal Activity,2007,Horror,Paranormal,Demonic
0,Frailty,2001,Horror,Paranormal,Demonic
0,The House of the Devil,2009,Horror,Paranormal,Demonic
0,At the Devil's Door,2014,Horror,Paranormal,Demonic
0,The Sentinel,1977,Horror,Paranormal,Demonic
0,Insidious,2010,Horror,Paranormal,Demonic
0,Event Horizon,1997,Horror,Paranormal,Demonic
0,The Devil's Advocate,1997,Horror,Paranormal,Demonic
0,Starry Eyes,2014,Horror,Paranormal,Demonic
0,The Blood on Satan's Claw,1971,Horror,Paranormal,Demonic
0,The Blackcoat's Daughter,2015,Horror,Paranormal,Demonic
0,The Exorcist,1973,Horror,Paranormal,Demonic
0,The Wailing,2016,Horror,Paranormal,Demonic
0,Evil Dead,1981,Horror,Paranormal,Demonic
0,Evil Dead II,1987,Horror,Paranormal,Demonic
0,Demons,1985,Horror,Paranormal,Demonic
0,The Taking of Debrah Logan,2014,Horror,Paranormal,Demonic
0,The Ring,2002,Horror,Paranormal,Haunted Things
0,Christine,1983,Horror,Paranormal,Haunted Things
0,Oculus,2013,Horror,Paranormal,Haunted Things
0,Maximum Overdrive,1986,Horror,Paranormal,Haunted Things
0,Child's Play,1988,Horror,Paranormal,Haunted Things
0,Puppet Master,1989,Horror,Paranormal,Haunted Things
0,Dead Silence,2007,Horror,Paranormal,Haunted Things
0,Annabelle,2014,Horror,Paranormal,Haunted Things
0,The Shining,1980,Horror,Paranormal,Haunted Houses
0,Poltergeist,1982,Horror,Paranormal,Haunted Houses
0,The Conjouring,2013,Horror,Paranormal,Haunted Houses
0,Crimson Peak,2017,Horror,Paranormal,Haunted Houses
0,We Are Still Here,2015,Horror,Paranormal,Haunted Houses
0,House,1986,Horror,Paranormal,Haunted Houses
0,The Haunting,1963,Horror,Paranormal,Haunted Houses
0,The Innkeepers,2011,Horror,Paranormal,Haunted Houses
0,The Awakening,2011,Horror,Paranormal,Haunted Houses
0,The Beyond,1981,Horror,Paranormal,Haunted Houses
0,The Orphanage,2007,Horror,Paranormal,Haunted Houses
0,The Changeling,1980,Horror,Paranormal,Haunted Houses
0,The Devil's Backbone,2001,Horror,Paranormal,Haunted Houses
0,The Amityville Horror,1979,Horror,Paranormal,Haunted Houses
0,Carrie,1976,Horror,Paranormal,Horrifying Powers
0,The Dead Zone,1983,Horror,Paranormal,Horrifying Powers
0,Ravenous,1999,Horror,Paranormal,Horrifying Powers
0,Pet Sematary,1989,Horror,Paranormal,Horrifying Powers
0,Firestarter,1984,Horror,Paranormal,Horrifying Powers
0,Scanners,1981,Horror,Paranormal,Horrifying Powers
0,Beyond the Black Rainbow,2010,Horror,Paranormal,Horrifying Powers
0,Get Out,2017,Horror,Paranormal,Cult
0,Heriditary,2018,Horror,Paranormal,Cult
0,The Black Cat,1934,Horror,Paranormal,Cult
0,Apostle,2018,Horror,Paranormal,Cult
